1001,3.64E-06,3.24E-06,Decent_Best_run1,Decent_Average_run1
1001,3.72E-06,3.54E-06,3.95E-06,3.68E-06
1000,3.72E-06,3.54E-06,3.95E-06,3.68E-06
1001,3.72E-06,3.55E-06,3.95E-06,3.68E-06
1000,3.72E-06,3.54E-06,3.95E-06,3.68E-06
1001,3.72E-06,3.54E-06,3.95E-06,3.68E-06
1000,3.72E-06,3.54E-06,3.95E-06,3.68E-06
1001,3.72E-06,3.54E-06,3.95E-06,3.68E-06
1000,3.72E-06,3.54E-06,3.95E-06,3.68E-06
1001,3.72E-06,3.54E-06,3.95E-06,3.68E-06
1000,3.72E-06,3.54E-06,3.95E-06,3.68E-06
1001,3.72E-06,3.54E-06,3.95E-06,3.68E-06
1000,3.72E-06,3.54E-06,3.95E-06,3.68E-06
1001,3.72E-06,3.54E-06,3.95E-06,3.68E-06
1000,3.72E-06,3.54E-06,3.95E-06,3.69E-06
1001,3.72E-06,3.54E-06,3.95E-06,3.68E-06
1000,3.72E-06,3.54E-06,3.95E-06,3.69E-06
1001,3.72E-06,3.54E-06,3.95E-06,3.68E-06
1000,3.72E-06,3.54E-06,3.95E-06,3.68E-06
1001,3.72E-06,3.54E-06,3.95E-06,3.68E-06
1000,3.72E-06,3.54E-06,3.95E-06,3.69E-06
1001,3.72E-06,3.55E-06,3.95E-06,3.68E-06
1000,3.72E-06,3.54E-06,3.95E-06,3.69E-06
1001,3.72E-06,3.54E-06,3.95E-06,3.68E-06
1000,3.72E-06,3.54E-06,3.95E-06,3.69E-06
1001,3.73E-06,3.54E-06,3.95E-06,3.69E-06
1000,3.73E-06,3.55E-06,3.95E-06,3.68E-06
1001,3.73E-06,3.55E-06,3.95E-06,3.68E-06
1000,3.73E-06,3.54E-06,3.95E-06,3.69E-06
1001,3.73E-06,3.55E-06,3.95E-06,3.68E-06
1000,3.73E-06,3.54E-06,3.95E-06,3.69E-06
1001,3.73E-06,3.55E-06,3.95E-06,3.68E-06
1000,3.73E-06,3.54E-06,3.95E-06,3.69E-06
1001,3.73E-06,3.54E-06,3.95E-06,3.69E-06
1000,3.73E-06,3.54E-06,3.95E-06,3.69E-06
1001,3.73E-06,3.55E-06,3.95E-06,3.69E-06
1000,3.73E-06,3.54E-06,3.95E-06,3.69E-06
1001,3.73E-06,3.55E-06,3.95E-06,3.69E-06
1000,3.73E-06,3.55E-06,3.95E-06,3.69E-06
1001,3.73E-06,3.54E-06,3.95E-06,3.69E-06
1000,3.73E-06,3.54E-06,3.95E-06,3.68E-06
1001,3.73E-06,3.55E-06,3.95E-06,3.69E-06
1000,3.73E-06,3.55E-06,3.95E-06,3.69E-06
1001,3.73E-06,3.55E-06,3.95E-06,3.69E-06
1000,3.73E-06,3.55E-06,3.95E-06,3.69E-06
1001,3.73E-06,3.55E-06,3.95E-06,3.69E-06
1000,3.73E-06,3.55E-06,3.95E-06,3.69E-06
1001,3.73E-06,3.55E-06,3.95E-06,3.69E-06
1000,3.73E-06,3.55E-06,3.95E-06,3.69E-06
1001,3.73E-06,3.54E-06,3.95E-06,3.68E-06
1000,3.73E-06,3.55E-06,3.95E-06,3.69E-06
1001,3.73E-06,3.55E-06,3.95E-06,3.69E-06
1000,3.73E-06,3.54E-06,3.95E-06,3.69E-06
1001,3.73E-06,3.54E-06,3.95E-06,3.69E-06
1000,3.73E-06,3.54E-06,3.95E-06,3.69E-06
1001,3.73E-06,3.55E-06,3.95E-06,3.69E-06
1000,3.73E-06,3.55E-06,3.95E-06,3.70E-06
1001,3.73E-06,3.54E-06,3.95E-06,3.70E-06
1000,3.73E-06,3.55E-06,3.95E-06,3.69E-06
1001,3.73E-06,3.55E-06,3.95E-06,3.69E-06
1000,3.73E-06,3.55E-06,3.95E-06,3.69E-06
1001,3.73E-06,3.55E-06,3.95E-06,3.70E-06
1000,3.73E-06,3.54E-06,3.95E-06,3.69E-06
1001,3.73E-06,3.55E-06,3.95E-06,3.70E-06
1000,3.73E-06,3.55E-06,3.95E-06,3.69E-06
1001,3.73E-06,3.55E-06,3.95E-06,3.70E-06
1000,3.73E-06,3.55E-06,3.95E-06,3.69E-06
1001,3.73E-06,3.55E-06,3.95E-06,3.69E-06
1000,3.73E-06,3.55E-06,3.95E-06,3.69E-06
1001,3.73E-06,3.55E-06,3.95E-06,3.70E-06
1000,3.73E-06,3.55E-06,3.95E-06,3.70E-06
1001,3.73E-06,3.55E-06,3.95E-06,3.70E-06
1000,3.73E-06,3.55E-06,3.95E-06,3.70E-06
1001,3.73E-06,3.55E-06,3.95E-06,3.70E-06
1000,3.73E-06,3.55E-06,3.98E-06,3.70E-06
1001,3.73E-06,3.55E-06,3.98E-06,3.71E-06
1000,3.73E-06,3.55E-06,3.98E-06,3.70E-06
1001,3.73E-06,3.55E-06,3.98E-06,3.70E-06
1000,3.73E-06,3.55E-06,3.98E-06,3.70E-06
1001,3.73E-06,3.55E-06,3.98E-06,3.70E-06
1000,3.73E-06,3.55E-06,3.98E-06,3.70E-06
1001,3.73E-06,3.55E-06,3.98E-06,3.70E-06
1000,3.73E-06,3.55E-06,3.98E-06,3.70E-06
1001,3.73E-06,3.55E-06,3.98E-06,3.70E-06
1000,3.73E-06,3.55E-06,3.98E-06,3.71E-06
1001,3.73E-06,3.56E-06,3.98E-06,3.71E-06
1000,3.73E-06,3.55E-06,3.98E-06,3.71E-06
1001,3.73E-06,3.55E-06,3.98E-06,3.71E-06
1000,3.73E-06,3.55E-06,3.98E-06,3.71E-06
1001,3.73E-06,3.55E-06,3.98E-06,3.71E-06
1000,3.73E-06,3.55E-06,3.98E-06,3.70E-06
1001,3.73E-06,3.55E-06,3.98E-06,3.71E-06
1000,3.73E-06,3.56E-06,3.98E-06,3.71E-06
1001,3.73E-06,3.55E-06,3.98E-06,3.71E-06
1000,3.73E-06,3.56E-06,3.98E-06,3.71E-06
1001,3.73E-06,3.55E-06,3.98E-06,3.70E-06
1000,3.73E-06,3.55E-06,3.98E-06,3.71E-06
1001,3.73E-06,3.55E-06,3.98E-06,3.71E-06
1000,3.73E-06,3.56E-06,3.98E-06,3.70E-06
1001,3.73E-06,3.55E-06,3.98E-06,3.71E-06
1000,3.73E-06,3.55E-06,3.98E-06,3.71E-06
1001,3.73E-06,3.56E-06,3.98E-06,3.70E-06
1000,3.73E-06,3.56E-06,3.98E-06,3.71E-06
1001,3.73E-06,3.56E-06,3.98E-06,3.71E-06
1000,3.73E-06,3.55E-06,3.98E-06,3.71E-06
1001,3.73E-06,3.55E-06,3.98E-06,3.71E-06
1000,3.73E-06,3.56E-06,3.98E-06,3.70E-06
1001,3.73E-06,3.56E-06,3.98E-06,3.71E-06
1000,3.73E-06,3.56E-06,3.98E-06,3.71E-06
1001,3.73E-06,3.55E-06,3.98E-06,3.71E-06
1000,3.73E-06,3.55E-06,3.98E-06,3.71E-06
1001,3.73E-06,3.56E-06,3.98E-06,3.71E-06
1000,3.73E-06,3.56E-06,3.98E-06,3.71E-06
1001,3.73E-06,3.56E-06,3.98E-06,3.71E-06
1000,3.73E-06,3.56E-06,3.98E-06,3.71E-06
1001,3.73E-06,3.56E-06,3.98E-06,3.71E-06
1000,3.73E-06,3.55E-06,3.98E-06,3.70E-06
1001,3.73E-06,3.55E-06,3.98E-06,3.71E-06
1000,3.73E-06,3.56E-06,3.98E-06,3.71E-06
1001,3.73E-06,3.55E-06,3.98E-06,3.71E-06
1000,3.73E-06,3.56E-06,3.98E-06,3.71E-06
1001,3.73E-06,3.56E-06,3.98E-06,3.71E-06
1000,3.73E-06,3.56E-06,3.98E-06,3.71E-06
1001,3.73E-06,3.56E-06,3.98E-06,3.71E-06
1000,3.73E-06,3.56E-06,3.98E-06,3.71E-06
1001,3.73E-06,3.56E-06,3.98E-06,3.71E-06
1000,3.73E-06,3.56E-06,3.98E-06,3.72E-06
1001,3.73E-06,3.56E-06,3.98E-06,3.71E-06
1000,3.73E-06,3.56E-06,3.98E-06,3.71E-06
1001,3.73E-06,3.56E-06,3.98E-06,3.72E-06
1000,3.73E-06,3.56E-06,3.98E-06,3.72E-06
1001,3.73E-06,3.55E-06,3.98E-06,3.71E-06
1000,3.73E-06,3.56E-06,3.98E-06,3.72E-06
1001,3.73E-06,3.55E-06,3.98E-06,3.71E-06
1000,3.73E-06,3.55E-06,3.98E-06,3.72E-06
1001,3.73E-06,3.56E-06,3.98E-06,3.71E-06
1000,3.73E-06,3.56E-06,3.98E-06,3.72E-06
1001,3.73E-06,3.56E-06,3.98E-06,3.71E-06
1000,3.73E-06,3.56E-06,3.98E-06,3.72E-06
1001,3.73E-06,3.56E-06,3.98E-06,3.71E-06
1000,3.73E-06,3.56E-06,3.98E-06,3.71E-06
1001,3.73E-06,3.56E-06,3.98E-06,3.72E-06
1000,3.73E-06,3.56E-06,3.98E-06,3.72E-06
1001,3.74E-06,3.56E-06,3.98E-06,3.72E-06
1000,3.74E-06,3.56E-06,3.98E-06,3.72E-06
1001,3.74E-06,3.56E-06,3.98E-06,3.71E-06
1000,3.74E-06,3.56E-06,3.98E-06,3.71E-06
1001,3.74E-06,3.56E-06,3.98E-06,3.72E-06
1000,3.74E-06,3.56E-06,3.98E-06,3.72E-06
1001,3.74E-06,3.56E-06,3.98E-06,3.72E-06
1000,3.74E-06,3.57E-06,3.98E-06,3.72E-06
1001,3.74E-06,3.56E-06,3.98E-06,3.72E-06
1000,3.74E-06,3.56E-06,3.98E-06,3.72E-06
1001,3.74E-06,3.56E-06,3.98E-06,3.72E-06
1000,3.74E-06,3.56E-06,3.98E-06,3.71E-06
1001,3.74E-06,3.56E-06,3.98E-06,3.72E-06
1000,3.74E-06,3.56E-06,3.98E-06,3.72E-06
1001,3.74E-06,3.56E-06,3.98E-06,3.72E-06
1000,3.74E-06,3.57E-06,3.98E-06,3.72E-06
1001,3.74E-06,3.56E-06,3.98E-06,3.72E-06
1000,3.74E-06,3.57E-06,3.98E-06,3.72E-06
1001,3.74E-06,3.56E-06,3.98E-06,3.72E-06
1000,3.74E-06,3.56E-06,3.98E-06,3.72E-06
1001,3.74E-06,3.56E-06,3.98E-06,3.72E-06
1000,3.74E-06,3.56E-06,3.98E-06,3.72E-06
1001,3.74E-06,3.57E-06,3.98E-06,3.72E-06
1000,3.74E-06,3.56E-06,3.98E-06,3.72E-06
1001,3.74E-06,3.56E-06,3.98E-06,3.72E-06
1000,3.74E-06,3.56E-06,3.98E-06,3.72E-06
1001,3.74E-06,3.57E-06,3.98E-06,3.72E-06
1000,3.74E-06,3.56E-06,3.98E-06,3.72E-06
1001,3.74E-06,3.56E-06,3.98E-06,3.72E-06
1000,3.74E-06,3.56E-06,3.98E-06,3.72E-06
1001,3.74E-06,3.56E-06,3.98E-06,3.72E-06
1000,3.74E-06,3.57E-06,3.98E-06,3.72E-06
1001,3.74E-06,3.56E-06,3.98E-06,3.72E-06
1000,3.74E-06,3.56E-06,3.98E-06,3.72E-06
1001,3.74E-06,3.57E-06,3.98E-06,3.72E-06
1000,3.74E-06,3.57E-06,3.98E-06,3.72E-06
1001,3.74E-06,3.56E-06,3.98E-06,3.72E-06
1000,3.74E-06,3.56E-06,3.98E-06,3.72E-06
1001,3.74E-06,3.57E-06,3.98E-06,3.72E-06
1000,3.74E-06,3.56E-06,3.98E-06,3.72E-06
1001,3.74E-06,3.56E-06,3.98E-06,3.72E-06
1000,3.74E-06,3.56E-06,3.98E-06,3.73E-06
1001,3.74E-06,3.57E-06,3.98E-06,3.73E-06
1000,3.74E-06,3.56E-06,3.98E-06,3.71E-06
1001,3.74E-06,3.57E-06,3.98E-06,3.72E-06
1000,3.74E-06,3.56E-06,3.98E-06,3.72E-06
1001,3.74E-06,3.57E-06,3.98E-06,3.72E-06
1000,3.74E-06,3.57E-06,3.98E-06,3.73E-06
1001,3.74E-06,3.57E-06,3.98E-06,3.72E-06
1000,3.74E-06,3.56E-06,3.98E-06,3.72E-06
1001,3.74E-06,3.56E-06,3.98E-06,3.73E-06
1000,3.74E-06,3.57E-06,3.98E-06,3.72E-06
1001,3.74E-06,3.57E-06,3.98E-06,3.72E-06
1000,3.74E-06,3.57E-06,3.98E-06,3.72E-06
1001,3.74E-06,3.57E-06,3.98E-06,3.72E-06
1000,3.74E-06,3.57E-06,3.98E-06,3.72E-06
1001,3.74E-06,3.57E-06,3.98E-06,3.72E-06
1000,3.74E-06,3.57E-06,3.98E-06,3.72E-06
1001,3.74E-06,3.57E-06,3.98E-06,3.73E-06
1000,3.74E-06,3.57E-06,3.98E-06,3.72E-06
1001,3.74E-06,3.57E-06,3.98E-06,3.73E-06
1000,3.74E-06,3.57E-06,3.98E-06,3.72E-06
1001,3.74E-06,3.57E-06,3.98E-06,3.72E-06
1000,3.74E-06,3.57E-06,3.98E-06,3.72E-06
1001,3.74E-06,3.57E-06,3.98E-06,3.73E-06
1000,3.74E-06,3.57E-06,3.98E-06,3.72E-06
1001,3.74E-06,3.57E-06,3.98E-06,3.72E-06
1000,3.74E-06,3.57E-06,3.98E-06,3.72E-06
1001,3.74E-06,3.57E-06,3.98E-06,3.73E-06
1000,3.74E-06,3.57E-06,3.98E-06,3.72E-06
1001,3.74E-06,3.57E-06,3.98E-06,3.73E-06
1000,3.74E-06,3.57E-06,3.98E-06,3.72E-06
1001,3.74E-06,3.57E-06,3.98E-06,3.73E-06
1000,3.74E-06,3.57E-06,3.98E-06,3.72E-06
1001,3.74E-06,3.57E-06,3.98E-06,3.73E-06
1000,3.74E-06,3.57E-06,3.98E-06,3.73E-06
1001,3.74E-06,3.56E-06,3.98E-06,3.72E-06
1000,3.74E-06,3.57E-06,3.98E-06,3.72E-06
1001,3.74E-06,3.57E-06,3.98E-06,3.73E-06
1000,3.74E-06,3.58E-06,3.98E-06,3.72E-06
1001,3.74E-06,3.57E-06,3.98E-06,3.72E-06
1000,3.76E-06,3.57E-06,3.98E-06,3.72E-06
1001,3.76E-06,3.57E-06,3.98E-06,3.73E-06
1000,3.76E-06,3.57E-06,3.98E-06,3.72E-06
1001,3.76E-06,3.57E-06,3.98E-06,3.72E-06
1000,3.76E-06,3.57E-06,3.98E-06,3.73E-06
1001,3.76E-06,3.57E-06,3.98E-06,3.73E-06
1000,3.76E-06,3.57E-06,3.98E-06,3.73E-06
1001,3.76E-06,3.57E-06,3.98E-06,3.73E-06
1000,3.76E-06,3.58E-06,3.98E-06,3.73E-06
1001,3.76E-06,3.57E-06,3.98E-06,3.72E-06
1000,3.76E-06,3.58E-06,3.98E-06,3.73E-06
1001,3.76E-06,3.57E-06,3.98E-06,3.72E-06
1000,3.76E-06,3.57E-06,3.98E-06,3.73E-06
1001,3.76E-06,3.57E-06,3.98E-06,3.73E-06
1000,3.76E-06,3.58E-06,3.98E-06,3.73E-06
1001,3.76E-06,3.57E-06,3.98E-06,3.73E-06
1000,3.76E-06,3.58E-06,3.98E-06,3.73E-06
1001,3.76E-06,3.58E-06,3.98E-06,3.73E-06
1000,3.76E-06,3.57E-06,3.98E-06,3.73E-06
1001,3.76E-06,3.57E-06,3.98E-06,3.72E-06
1000,3.76E-06,3.58E-06,3.98E-06,3.73E-06
1001,3.76E-06,3.57E-06,3.98E-06,3.73E-06
1000,3.76E-06,3.57E-06,3.98E-06,3.73E-06
1001,3.76E-06,3.58E-06,3.98E-06,3.73E-06
1000,3.76E-06,3.58E-06,3.98E-06,3.73E-06
1001,3.76E-06,3.57E-06,3.98E-06,3.73E-06
1000,3.76E-06,3.57E-06,3.98E-06,3.73E-06
1001,3.76E-06,3.58E-06,3.98E-06,3.73E-06
1000,3.76E-06,3.58E-06,3.98E-06,3.73E-06
1001,3.76E-06,3.58E-06,3.98E-06,3.73E-06
1000,3.76E-06,3.58E-06,3.98E-06,3.73E-06
1001,3.76E-06,3.58E-06,3.98E-06,3.73E-06
1000,3.76E-06,3.58E-06,3.98E-06,3.73E-06
1001,3.76E-06,3.58E-06,3.98E-06,3.73E-06
1000,3.76E-06,3.58E-06,3.98E-06,3.73E-06
1001,3.76E-06,3.58E-06,3.98E-06,3.73E-06
1000,3.76E-06,3.58E-06,3.98E-06,3.72E-06
1001,3.76E-06,3.58E-06,3.98E-06,3.73E-06
1000,3.76E-06,3.58E-06,3.98E-06,3.73E-06
1001,3.76E-06,3.58E-06,3.98E-06,3.73E-06
1000,3.76E-06,3.58E-06,3.98E-06,3.73E-06
1001,3.76E-06,3.58E-06,3.98E-06,3.73E-06
1000,3.76E-06,3.58E-06,3.98E-06,3.73E-06
1001,3.76E-06,3.57E-06,4.02E-06,3.74E-06
1000,3.76E-06,3.58E-06,4.02E-06,3.74E-06
1001,3.76E-06,3.58E-06,4.02E-06,3.74E-06
1000,3.76E-06,3.58E-06,4.02E-06,3.74E-06
1001,3.76E-06,3.58E-06,4.02E-06,3.74E-06
1000,3.76E-06,3.58E-06,4.02E-06,3.74E-06
1001,3.76E-06,3.58E-06,4.02E-06,3.74E-06
1000,3.76E-06,3.58E-06,4.02E-06,3.74E-06
1001,3.77E-06,3.58E-06,4.02E-06,3.73E-06
1000,3.77E-06,3.58E-06,4.02E-06,3.73E-06
1001,3.77E-06,3.58E-06,4.02E-06,3.73E-06
1000,3.77E-06,3.58E-06,4.02E-06,3.73E-06
1001,3.77E-06,3.59E-06,4.02E-06,3.73E-06
1000,3.77E-06,3.58E-06,4.02E-06,3.74E-06
1001,3.77E-06,3.58E-06,4.02E-06,3.74E-06
1000,3.77E-06,3.58E-06,4.02E-06,3.74E-06
1001,3.77E-06,3.58E-06,4.03E-06,3.74E-06
1000,3.77E-06,3.58E-06,4.03E-06,3.74E-06
1001,3.77E-06,3.58E-06,4.03E-06,3.75E-06
1000,3.77E-06,3.59E-06,4.03E-06,3.75E-06
1001,3.77E-06,3.58E-06,4.03E-06,3.74E-06
1000,3.77E-06,3.58E-06,4.03E-06,3.74E-06
1001,3.77E-06,3.58E-06,4.03E-06,3.75E-06
1000,3.77E-06,3.58E-06,4.03E-06,3.75E-06
1001,3.77E-06,3.58E-06,4.03E-06,3.75E-06
1000,3.77E-06,3.58E-06,4.03E-06,3.75E-06
1001,3.77E-06,3.59E-06,4.03E-06,3.74E-06
1000,3.77E-06,3.59E-06,4.03E-06,3.74E-06
1001,3.77E-06,3.58E-06,4.03E-06,3.74E-06
1000,3.77E-06,3.59E-06,4.03E-06,3.74E-06
1001,3.77E-06,3.58E-06,4.03E-06,3.74E-06
1000,3.77E-06,3.58E-06,4.03E-06,3.75E-06
1001,3.77E-06,3.58E-06,4.03E-06,3.74E-06
1000,3.77E-06,3.58E-06,4.03E-06,3.75E-06
1001,3.77E-06,3.59E-06,4.03E-06,3.75E-06
1000,3.77E-06,3.59E-06,4.03E-06,3.75E-06
1001,3.77E-06,3.58E-06,4.03E-06,3.74E-06
1000,3.77E-06,3.59E-06,4.03E-06,3.74E-06
1001,3.77E-06,3.59E-06,4.03E-06,3.75E-06
1000,3.83E-06,3.59E-06,4.03E-06,3.75E-06
1001,3.83E-06,3.59E-06,4.03E-06,3.75E-06
1000,3.83E-06,3.59E-06,4.03E-06,3.75E-06
1001,3.83E-06,3.59E-06,4.03E-06,3.75E-06
1000,3.83E-06,3.59E-06,4.03E-06,3.75E-06
1001,3.83E-06,3.59E-06,4.03E-06,3.75E-06
1000,3.83E-06,3.59E-06,4.03E-06,3.75E-06
1001,3.83E-06,3.59E-06,4.03E-06,3.75E-06
1000,3.83E-06,3.59E-06,4.03E-06,3.75E-06
1001,3.83E-06,3.59E-06,4.03E-06,3.75E-06
1000,3.83E-06,3.59E-06,4.03E-06,3.75E-06
1001,3.83E-06,3.59E-06,4.03E-06,3.75E-06
1000,3.83E-06,3.59E-06,4.03E-06,3.75E-06
1001,3.83E-06,3.59E-06,4.03E-06,3.75E-06
1000,3.83E-06,3.59E-06,4.03E-06,3.75E-06
1001,3.83E-06,3.59E-06,4.03E-06,3.75E-06
1000,3.83E-06,3.59E-06,4.03E-06,3.75E-06
1001,3.83E-06,3.59E-06,4.03E-06,3.76E-06
1000,3.83E-06,3.59E-06,4.03E-06,3.75E-06
1001,3.83E-06,3.59E-06,4.03E-06,3.75E-06
1000,3.83E-06,3.59E-06,4.03E-06,3.75E-06
1001,3.83E-06,3.60E-06,4.03E-06,3.76E-06
1000,3.83E-06,3.60E-06,4.03E-06,3.75E-06
1001,3.83E-06,3.59E-06,4.03E-06,3.75E-06
1000,3.83E-06,3.59E-06,4.03E-06,3.75E-06
1001,3.83E-06,3.60E-06,4.03E-06,3.75E-06
1000,3.83E-06,3.60E-06,4.03E-06,3.75E-06
1001,3.83E-06,3.59E-06,4.03E-06,3.75E-06
1000,3.83E-06,3.60E-06,4.03E-06,3.76E-06
1001,3.83E-06,3.60E-06,4.03E-06,3.76E-06
1000,3.83E-06,3.60E-06,4.03E-06,3.75E-06
1001,3.83E-06,3.60E-06,4.03E-06,3.75E-06
1000,3.83E-06,3.60E-06,4.03E-06,3.75E-06
1001,3.83E-06,3.60E-06,4.03E-06,3.75E-06
1000,3.83E-06,3.60E-06,4.03E-06,3.75E-06
1001,3.83E-06,3.60E-06,4.03E-06,3.75E-06
1000,3.83E-06,3.60E-06,4.03E-06,3.76E-06
1001,3.83E-06,3.60E-06,4.03E-06,3.75E-06
1000,3.83E-06,3.60E-06,4.03E-06,3.75E-06
1001,3.83E-06,3.60E-06,4.03E-06,3.76E-06
1000,3.83E-06,3.60E-06,4.05E-06,3.76E-06
1001,3.83E-06,3.60E-06,4.05E-06,3.75E-06
1000,3.83E-06,3.60E-06,4.05E-06,3.76E-06
1001,3.83E-06,3.60E-06,4.05E-06,3.76E-06
1000,3.83E-06,3.60E-06,4.05E-06,3.76E-06
1001,3.83E-06,3.60E-06,4.05E-06,3.76E-06
1000,3.83E-06,3.60E-06,4.05E-06,3.76E-06
1001,3.83E-06,3.60E-06,4.05E-06,3.76E-06
1000,3.83E-06,3.60E-06,4.05E-06,3.76E-06
1001,3.84E-06,3.60E-06,4.05E-06,3.77E-06
1000,3.84E-06,3.61E-06,4.05E-06,3.76E-06
1001,3.84E-06,3.60E-06,4.05E-06,3.76E-06
1000,3.84E-06,3.60E-06,4.05E-06,3.76E-06
1001,3.84E-06,3.60E-06,4.05E-06,3.76E-06
1000,3.84E-06,3.61E-06,4.05E-06,3.76E-06
1001,3.84E-06,3.60E-06,4.05E-06,3.77E-06
1000,3.84E-06,3.61E-06,4.05E-06,3.77E-06
1001,3.84E-06,3.60E-06,4.05E-06,3.77E-06
1000,3.84E-06,3.60E-06,4.05E-06,3.77E-06
1001,3.84E-06,3.61E-06,4.05E-06,3.78E-06
1000,3.84E-06,3.61E-06,4.05E-06,3.78E-06
1001,3.84E-06,3.61E-06,4.05E-06,3.78E-06
1000,3.84E-06,3.61E-06,4.05E-06,3.78E-06
1001,3.84E-06,3.60E-06,4.05E-06,3.78E-06
1000,3.84E-06,3.60E-06,4.05E-06,3.77E-06
1001,3.84E-06,3.61E-06,4.05E-06,3.78E-06
1000,3.84E-06,3.60E-06,4.05E-06,3.78E-06
1001,3.84E-06,3.61E-06,4.05E-06,3.78E-06
1000,3.84E-06,3.61E-06,4.05E-06,3.78E-06
1001,3.84E-06,3.61E-06,4.05E-06,3.78E-06
1000,3.84E-06,3.61E-06,4.05E-06,3.78E-06
1001,3.84E-06,3.61E-06,4.05E-06,3.78E-06
1000,3.84E-06,3.61E-06,4.05E-06,3.78E-06
1001,3.84E-06,3.61E-06,4.05E-06,3.78E-06
1000,3.84E-06,3.61E-06,4.05E-06,3.78E-06
1001,3.84E-06,3.61E-06,4.05E-06,3.78E-06
1000,3.84E-06,3.62E-06,4.05E-06,3.78E-06
1001,3.84E-06,3.61E-06,4.05E-06,3.78E-06
1000,3.84E-06,3.61E-06,4.05E-06,3.78E-06
1001,3.84E-06,3.61E-06,4.05E-06,3.78E-06
1000,3.84E-06,3.61E-06,4.05E-06,3.77E-06
1001,3.84E-06,3.62E-06,4.06E-06,3.78E-06
1000,3.84E-06,3.61E-06,4.06E-06,3.78E-06
1001,3.84E-06,3.62E-06,4.06E-06,3.78E-06
1000,3.84E-06,3.62E-06,4.06E-06,3.78E-06
1001,3.84E-06,3.62E-06,4.06E-06,3.79E-06
1000,3.84E-06,3.62E-06,4.06E-06,3.79E-06
1001,3.84E-06,3.61E-06,4.06E-06,3.79E-06
1000,3.84E-06,3.61E-06,4.06E-06,3.79E-06
1001,3.84E-06,3.62E-06,4.06E-06,3.79E-06
1000,3.84E-06,3.61E-06,4.07E-06,3.79E-06
1001,3.84E-06,3.61E-06,4.07E-06,3.79E-06
1000,3.84E-06,3.61E-06,4.07E-06,3.79E-06
1001,3.84E-06,3.62E-06,4.07E-06,3.79E-06
1000,3.84E-06,3.61E-06,4.07E-06,3.79E-06
1001,3.84E-06,3.62E-06,4.07E-06,3.79E-06
1000,3.84E-06,3.61E-06,4.07E-06,3.79E-06
1001,3.84E-06,3.61E-06,4.07E-06,3.80E-06
1000,3.84E-06,3.62E-06,4.07E-06,3.79E-06
1001,3.84E-06,3.62E-06,4.07E-06,3.79E-06
1000,3.84E-06,3.61E-06,4.07E-06,3.80E-06
1001,3.84E-06,3.61E-06,4.07E-06,3.79E-06
1000,3.84E-06,3.62E-06,4.07E-06,3.79E-06
1001,3.84E-06,3.62E-06,4.07E-06,3.79E-06
1000,3.84E-06,3.62E-06,4.07E-06,3.80E-06
1001,3.84E-06,3.61E-06,4.07E-06,3.80E-06
1000,3.84E-06,3.62E-06,4.07E-06,3.80E-06
1001,3.84E-06,3.61E-06,4.07E-06,3.79E-06
1000,3.84E-06,3.61E-06,4.07E-06,3.80E-06
1001,3.84E-06,3.61E-06,4.07E-06,3.80E-06
1000,3.84E-06,3.62E-06,4.07E-06,3.80E-06
1001,3.84E-06,3.62E-06,4.07E-06,3.80E-06
1000,3.84E-06,3.61E-06,4.07E-06,3.80E-06
1001,3.84E-06,3.62E-06,4.08E-06,3.80E-06
1000,3.84E-06,3.62E-06,4.08E-06,3.81E-06
1001,3.84E-06,3.62E-06,4.08E-06,3.80E-06
1000,3.84E-06,3.62E-06,4.08E-06,3.80E-06
1001,3.84E-06,3.62E-06,4.08E-06,3.81E-06
1000,3.84E-06,3.61E-06,4.08E-06,3.80E-06
1001,3.84E-06,3.62E-06,4.08E-06,3.80E-06
1000,3.84E-06,3.62E-06,4.08E-06,3.80E-06
1001,3.84E-06,3.61E-06,4.08E-06,3.81E-06
1000,3.84E-06,3.62E-06,4.08E-06,3.80E-06
1001,3.84E-06,3.61E-06,4.08E-06,3.80E-06
1000,3.84E-06,3.62E-06,4.08E-06,3.80E-06
1001,3.99E-06,3.62E-06,4.08E-06,3.81E-06
1000,3.99E-06,3.62E-06,4.08E-06,3.81E-06
1001,3.99E-06,3.62E-06,4.08E-06,3.81E-06
1000,3.99E-06,3.62E-06,4.08E-06,3.81E-06
1001,3.99E-06,3.63E-06,4.08E-06,3.81E-06
1000,3.99E-06,3.62E-06,4.08E-06,3.81E-06
1001,3.99E-06,3.63E-06,4.08E-06,3.81E-06
1000,3.99E-06,3.62E-06,4.08E-06,3.81E-06
1001,3.99E-06,3.62E-06,4.08E-06,3.82E-06
1000,3.99E-06,3.63E-06,4.08E-06,3.81E-06
1001,3.99E-06,3.62E-06,4.09E-06,3.82E-06
1000,3.99E-06,3.62E-06,4.09E-06,3.82E-06
1001,3.99E-06,3.62E-06,4.09E-06,3.82E-06
1000,3.99E-06,3.63E-06,4.11E-06,3.83E-06
1001,3.99E-06,3.63E-06,4.11E-06,3.83E-06
1000,3.99E-06,3.62E-06,4.11E-06,3.83E-06
1001,3.99E-06,3.62E-06,4.11E-06,3.83E-06
1000,3.99E-06,3.62E-06,4.11E-06,3.83E-06
1001,3.99E-06,3.63E-06,4.11E-06,3.83E-06
1000,3.99E-06,3.63E-06,4.11E-06,3.83E-06
